gene	s1816	s1616	s1063	s1936
HV21F6	0	0.242200911	-0.727920413	-0.195920184
HV21F7	0.603482664	-0.272372305	1.160822868	0.289506555
HV21F9	1.551015139	1.505235314	1.689932108	1.120752215
HV21G2	-0.165737197	-0.838719189	-0.204358399	-0.362570047
HV21G4	-0.269760162	-0.584962547	-0.370368391	0.13124454
HV21G5	2.276485205	1.494264126	1.59400773	2.164827347
HV21G6	-0.689299107	-0.34933421	-0.683526218	-0.18286404
HV21G8	-0.080489844	1.03069675	0.040263996	0.022720039
HV21G9	0.158697844	0.060754064	1.040263891	0.251538754
HV21G11	0.044055283	-0.146841437	0.190942913	-0.18286404
HV21G12	-0.618909836	-1.329705477	0.566700399	0.078002572
HV21H2	0.730239809	0.147341669	0.500898302	0.448984861
HV21H3	-0.165737197	-0.112894036	-0.158064783	-0.119298965
HV21H6	0	0.268196106	0.380604088	-0.18286404
HV21H7	-0.283306837	-0.291231304	0.11756964	-0.144389927
HV21H8	0.439983904	0.21572873	0.431950927	0.72315979
HV21H9	-0.551795602	0.045803647	-0.479992867	0.110182941
HV22A2	-0.902702749	-0.047305755	-0.661831141	-0.501546502
HV22A4	2.158697844	0.827163339	2.079434395	1.011404753
HV22A5	-0.945137978	0.727627635	-0.128007486	0.120752156
HV22A6	-0.203872278	0.630766213	0.575860441	0.241888583
HV22A7	-1.128584146	-0.473069578	-0.479992867	-0.169924989
HV22A8	0.310700893	1.097465873	0.104969621	0.362570107
HV22A9	-0.763299704	0.075551048	0.316473812	-0.235812873
HV22A10	-0.707446456	0.104697369	0.178970277	0.241888583
HV22A11	-1.310787559	-1.015596867	-0.845277369	-0.637429953
HV22A12	1.599797726	0.69924587	1.343542099	1.289506555
HV22B1	-0.057030886	-0.146841437	0.451988757	0.141661137
HV22B3	-1.178337216	0.030696772	-1.142957926	-0.911190689
HV22B4	1.005581141	2.950689316	1.905074835	1.03952837
HV22B6	0.011140555	-0.473069578	-1.142957926	-0.094636932
HV22B8	1.743660212	0.318822145	1.421826601	1.157146335
HV22B9	0.840521753	2.026895285	0.739685178	1.120752215
HV22B10	-0.535493791	-0.369233757	-0.57817328	-0.235812873
HV22B11	-0.057030886	-0.757799089	-0.598637402	-0.070389271
HV22B12	-1.1043365	-0.811238468	-1.598637342	-1.195920229
HV22C1	-0.584962428	-0.164119422	0.260764301	0.584962487
HV22C3	0.456378341	0.887105942	0.620807767	0.49032563
HV22C4	-0.033947289	-0.291231304	-0.268488765	-0.43812111
HV22C6	1.255559206	-2.217230558	0.491248131	0.659344733
HV22C7	0.301655769	-0.473069578	0.272079587	0.067114264
HV22C8	1.484627724	0.8786937	1.092258692	0.953457475
HV22C9	3.452296972	2.532303572	1.538866043	2.136462212
HV22C10	-0.153246254	0.229025543	-0.02748071	0.056143016
HV22C12	-0.456638366	-0.924448967	-1.301655531	-0.691877723
HV22D1	-0.324726731	-0.07972721	0.026967183	-0.517848313
HV22D2	-2.310787439	-2.731803894	-2.479992867	-2.807354927
HV22D3	1.011140585	1.03069675	0.538866103	0.251538754
HV22D5	0.512334764	-0.047305755	0.401362628	0.317340851
HV22D6	0.983126223	1.337357998	0.771925449	0.630050421
HV22D7	-0.045442939	-1.079727173	-0.128007486	-0.362570047
HV22D8	0.55862838	0.630766213	0.166897446	0.232173443
HV22D9	-1.367371082	0.045803647	-0.370368391	-0.691877723
HV22D11	-0.353015751	-0.56187892	-0.113210499	-0.551015139
HV22E2	-4.689299107	-3.079727173	-3.727920532	-3.169925213
HV22E4	-0.033947289	1.59012413	0.283306837	0.232173443
HV22E5	1.163698435	2.409208536	1.406505823	2.282463551
HV22E7	-0.057030886	0.104697369	0.755895376	0.289506555
HV22E8	-0.707446456	0.835880578	-0.013674922	-0.094636932
HV22E9	-1.1043365	-0.096215315	-0.252186954	-0.422691077
HV22E10	2.094681263	0.318822145	0.834322035	0.182591379
HV22E11	-0.841302156	-0.895302653	0.739685178	-0.637429953
HV22E12	-0.801773787	-1.015596867	-0.598637402	-0.551015139
HV22F1	-1.841302156	-2.291231155	-1.557995319	-1.584962487
HV22F3	-0.01122725	-0.199308813	0.040263996	0.172467172
HV22F5	-0.763299704	-1.40987587	0	-0.84799695
HV22F6	0.96031636	-0.56187892	0.348895252	0.022720039
HV22F7	-1.128584146	-0.047305755	-0.683526218	-0.407424331
HV22F9	-1.966833115	0.331205845	-2.268488884	-0.619727969
HV22F10	2.205518484	0.764621973	1	0.982722044
HV22F11	-0.01122725	1.168200254	0.958580077	0.26112479
HV22G1	-1.396517277	-2.015596628	-0.797182977	-1.195920229
HV22G3	0.128324091	0.558873236	0.202816993	0.13124454
HV22G4	2.269543409	1.154328108	2.666542292	2.380271912
HV22G8	-0.653675199	-1.954196334	-0.370368391	-0.485426843
HV22G9	0.689212501	-0.369233757	0.272079587	0.298844457
HV22G10	-0.080489844	-0.43063435	-0.23606731	-0.119298965
HV22H3	1.005581141	-0.07972721	0.260764301	0.868210077
HV22H4	-1.367371082	-0.40987584	-1.869939327	-1.362570047
HV22H6	-1.229867458	-1.954196334	-0.973032832	-1.333423734
HV22H8	1.856051445	0.968635857	1.620807886	1.415037513
HV22H12	0.363812208	0.809569299	0.431950927	0.033947289
HV23A1	0.596103132	0.526930392	0.481532991	0.659344733
HV23A2	-0.116409391	0.887105942	0.849508405	0.757429719
HV23A3	0.551015198	0.483208954	0.638401806	0.637429953
HV23A4	0.682259738	0.104697369	-0.252186954	-0.195920184
HV23A5	-1.689299107	-0.473069578	-0.57817328	-0.263034463
HV23A8	-0.653675199	0.318822145	-0.479992867	0.432111025
HV23A12	-1.033947229	-1.494764686	-0.479992867	-0.691877723
HV23B1	-0.310787559	0.306331187	-0.28497687	-0.131789908
HV23B2	-0.338801891	-0.63226819	-1.084064245	-0.304854602
HV23B3	0.730239809	0.460841149	0.166897446	0.251538754
HV23B4	0.527931631	0.43812111	0.59400773	0.695145369
HV23B6	2.207941294	1.704015136	0.849508405	1.618909836
HV23B8	0.827976525	0.944656909	0.130060583	1.289506555
HV23B9	-0.178337216	-0.984570026	0.11756964	-0.119298965
HV23B11	-1.487665176	-1.895302653	-1.173331499	-1.333423734
HV23B12	0.14864409	0.43812111	-0.499101698	0.172467172
HV23C2	-0.411314338	-0.838719189	-0.598637402	-0.304854602
HV23C3	0.022195727	-0.329705417	-0.252186954	-0.78745532
HV23C8	0.827976525	-0.253756642	-0.268488765	0.397759497
HV23C12	0.901662171	1.713506579	0.857042074	1.406424284
HV23D1	-0.487665236	-0.838719189	-0.750640452	-0.407424331
HV23D2	-1.057030916	-0.811238468	-0.705552638	-0.977279961
HV23D4	-0.411314338	0.367731839	-1.084064245	-0.86875546
HV23D6	0.301655769	-0.494764656	0.42182672	0.241888583
HV23D7	0.551015198	0.79175806	1.625226498	0.251538754
HV23D9	-0.296981752	0.175086632	0.431950927	-0.235812873
HV23D10	-0.116409391	-0.047305755	0.338168859	0.270647585
HV23D11	0.389652252	1.553598285	1.26076436	-0.27684027
HV23E2	-0.945137978	-2.731803894	-1.40599227	1.067114234
HV23E3	0.158697844	1.209034085	0.294447392	0.202629209
HV23E4	-0.283306837	-0.310340136	-0.895030379	0.21254468
HV23E5	0.504472673	0.133266494	1.046866655	0.362570107
HV23E6	0.89566344	0.548304021	0.178970277	-0.058416635
HV23E7	2.052167892	2.168200254	1.385821819	2.367015839
HV23E8	0.246160626	1.415037513	0.849508405	0.98850441
HV23E9	-1.128584146	-0.584962547	-1.301655531	-0.422691077
HV23E11	-0.636187792	0.104697369	-0.02748071	0.592575669
HV23F2	0.310700893	0.895469427	0.681470573	0.702200174
HV23F3	0.207941294	-1.681177855	-0.084064186	-1.023083687
HV23F4	0.283393562	0.936574578	1.249359608	0.757429719
HV23F5	-1.426264763	-0.954196334	0.431950927	-1.070389271
HV23F6	1.363812208	0.391578555	1.638401747	1.35363698
HV23F7	-0.44137162	0.460841149	0.11756964	-0.27684027
HV23F8	1.222392559	0.984403133	0.972519338	1.457348347
HV23F10	1.740316868	-0.984570026	1.698344469	0.750640512
HV23F12	0.011140555	0.755461931	-0.113210499	0.849268556
HV23G2	-0.216811329	-0.164119422	0.370111704	0.680931568
HV23G3	-0.988859475	-0.757799089	-0.598637402	-0.584962547
HV23G4	-1.801773787	-1.83871913	-1.727920294	-1.023083687
HV23G6	1.17859745	-0.63226819	0.226275951	1.335603118
HV23G9	-1.310787559	0.015430026	0.154722616	-0.407424331
HV23G10	-1.080489874	-1.681177855	-1.442518234	-0.235812873
HV23G11	-0.44137162	0.670294523	-0.23606731	0.317340851
HV23G12	-0.881944239	0.367731839	-0.28497687	0.110182941
HV23H1	-0.19104825	-0.451695949	-1.40599227	-1.362570047
HV23H2	0.292553604	1.25525701	0.739685178	-0.131789908
HV23H3	0.527931631	1.755461931	0.602996528	0.406424344
HV23H4	0.889639676	0.558873236	0.520007133	0.423599541
HV23H7	-0.902702749	-0.291231304	0.681470573	-0.710493445
HV23H9	1.070921898	1.300044894	2.35954237	0.56187892
HV23H12	0.464506209	0.548304021	0	-0.131789908
HV24A2	-1.725825071	-0.015596837	-1.055495024	-0.748461246
HV24A3	-0.601836205	-0.838719189	-0.750640452	-0.304854602
HV24A4	-0.338801891	-1.369233727	-0.252186954	0.317340851
HV24A7	-0.689299107	-0.584962547	0.305502564	-0.422691077
HV24A8	-1.178337216	-0.235378027	-0.538095772	-0.501546502
HV24A9	-0.653675199	-0.146841437	-0.598637402	0
HV24A10	-1.033947229	-1.253756642	-0.352880985	0.172467172
HV24A12	-0.487665236	1.053298235	-0.084064186	-0.082462102
HV24B3	-0.243042842	0.119052649	0.461904228	-0.023083597
HV24B4	2.328622818	2.412125826	1.380604029	1.326500893
HV24B5	-0.744440675	0.147341669	0.771925449	-0.691877723
HV24B6	0.74366039	-0.199308813	0.026967183	-0.144389927
HV24B7	0.128324091	0.281020135	-0.28497687	0.172467172
HV24B10	0.937140048	-0.031364135	0	0.457348347
HV24B11	-1.033947229	-0.34933421	-0.895030379	1
HV24C1	0.188445151	-0.584962547	0.079434559	-0.485426843
HV24C5	-0.744440675	-0.494764656	-0.40599227	-0.691877723
HV24C7	-0.153246254	0.281020135	0.803461075	0.344648182
HV24C9	1.123198986	1.874469161	1.202816963	0.830075026
HV24D2	-0.324726731	-2.146841288	-0.252186954	0.21254468
HV24D3	-0.881944239	-0.516791105	-0.750640452	-1.453717947
HV24D4	-0.744440675	0.030696772	-0.28497687	-0.78745532
HV24D6	0.931287348	0.944656909	0.092258587	0.868210077
HV24D9	-0.338801891	0.773724139	1.053439379	0.033947289
HV24D10	-0.338801891	-0.584962547	-0.204358399	-0.304854602
HV24E1	1.991587877	1.37373054	2.343541861	1.005713582
HV24E3	0.346324801	-0.584962547	0.871992528	-0.094636932
HV24E6	-1.256339669	-1.217230678	-0.461133868	-1.767826557
HV24E7	-0.381870568	0	-0.518466949	0.067114264
HV24E9	-0.966833055	-1.217230678	-0.821029723	-0.263034463
HV24E10	-0.153246254	-0.063425414	0.154722616	0.120752156
HV24E11	1.846753597	1.379704475	1.719162941	0.830075026
HV24F2	0.527931631	0	0.431950927	-0.319068462
HV24F3	1.269543409	1.154328108	1.364836693	0.644771934
HV24F5	-0.707446456	-0.451695949	-0.619395912	-0.602240562
HV24F7	5.460447788	3.605499506	4.751354694	5.376142979
HV24F8	-0.140862539	-0.63226819	0.348895252	-0.10691525
HV24F11	0.581229806	-0.40987584	0.491248131	0.448984861
HV24F12	-1.080489874	-0.811238468	-0.461133868	-0.209095553
HV24G1	-0.296981752	0.175086632	0.079434559	-0.86875546
HV24G3	0.783188641	0.281020135	-0.461133868	-0.304854602
HV24G5	-0.426264733	-0.954196334	0.93741554	-0.222392365
HV24G7	1.363812208	2.373730659	1.795641661	1.588774085
HV24G8	1.24143815	-2.83871913	-0.113210499	0.630050421
HV24G9	-0.551795602	-1.079727173	0.451988757	-0.932885766
HV24G10	-1.551795483	-2.954196215	-1.479992867	-1.422691107
HV24H2	0.274174929	0.133266494	0.079434559	0.554101527
HV24H3	1.027691841	-0.015596837	-0.22012569	0.362570107
HV24H4	-0.636187792	-0.7842713	-0.869939446	-1.249359608
HV24H5	1.11805582	1.075551033	1.625226498	1.294183016
HV24H9	0.138519883	-0.291231304	-0.069708906	-0.131789908
HV24H10	-0.568283677	-0.811238468	-0.661831141	-0.827532887
HV24H11	-1.367371082	-2.632267952	-1.442518234	-1.932885766
HV25A2	-1.283306837	0	-0.02748071	-0.333423734
HV25A5	-0.203872278	-0.291231304	0.739685178	-0.209095553
HV25A6	-0.763299704	-0.451695949	-0.479992867	0.280107915
HV25A7	-1.203872204	-1.253756642	-1.335602999	-0.827532887
HV25A10	-0.503432512	-1.015596867	-0.352880985	-0.119298965
HV25A11	-0.519374132	-0.43063435	-0.28497687	-0.392317444
HV25B1	1.862216949	1.537656784	2.145523787	0.62263298
HV25B5	-0.140862539	1.25525701	0.763932705	0.530514777
HV25B6	0.283393562	1.874469161	-0.113210499	0.13124454
HV25B7	0.865289629	0.331205845	0.857042074	0.836501241
HV25B8	-1.426264763	-0.731803894	-0.683526218	-0.655351818
HV25B9	1.17859745	0.25525707	1.431950808	0.994263649
HV25B11	-1.080489874	-1.112894058	-1.11321044	-1.304854631
HV25C1	1.736965656	1.403355718	1.871992588	0.695145369
HV25C2	0.236700296	-0.924448967	0.272079587	0.344648182
HV25C3	1.831123114	0.8786937	1.396200895	1.842898965
HV25C4	0.274174929	0.472068399	-0.388070375	0.298844457
HV25C5	0.925410807	1.483208895	0.237863898	1.136462212
HV25C6	2.089435101	2.232330799	1.607470036	2.335603237
HV25C7	0.346324801	0.66051352	0.190942913	-0.131789908
HV25C8	-0.744440675	-2.632267952	-1.821029663	-1.222392321
HV25C11	-0.487665236	-2.451695919	-1.084064245	-0.169924989
HV25D1	1.283393621	0.242200911	0.915935814	0.743819237
HV25D8	0.98877281	-0.112894036	1.046866655	0.855610013
HV25D9	0.63982445	0.133266494	0.142444298	0.538419962
HV25D11	1.193343878	1.466465712	1.799556732	1.733526587
HV25D12	1.464506149	0.415037513	0.142444298	0.506535828
HV25E1	-0.324726731	-0.757799089	-0.640457511	-0.235812873
HV25E2	3.06825757	2.154328108	1.702532291	1.695145488
HV25E3	-0.367371023	-0.096215315	0.104969621	-0.249359548
HV25E4	0.431716263	-0.681177914	0	-0.058416635
HV25E5	-1.203872204	-1.253756642	-0.557995319	-1.222392321
HV25E8	1.01667881	0.403355718	0.491248131	0.868210077
HV25E10	-0.945137978	0.281020135	-1.268488646	-0.144389927
HV25E12	3.225982666	1.248743773	1.698344469	2.217476845
HV25F1	-0.353015751	-0.473069578	-0.640457511	-0.485426843
HV25F3	-0.324726731	-0.516791105	-0.973032832	-0.27684027
HV25F5	0.283393562	-0.866733551	0.142444298	-0.43812111
HV25F9	-1.456638336	0	-0.598637402	-0.602240562
HV25F12	1.865289688	0.968635857	0.706707895	0.482151687
HV25G1	-0.080489844	-0.63226819	-0.318529397	-3.169925213
HV25G2	1.699579239	1.831528544	0.359542489	2.373659134
HV25G3	0.022195727	0.505235374	-0.318529397	-0.347923279
HV25G4	-0.381870568	-0.895302653	-0.142957911	-1.023083687
HV25G5	0.138519883	-0.63226819	-0.318529397	0.406424344
HV25G7	-0.296981752	-1.047305822	0.026967183	-0.517848313
HV25G8	-0.057030886	-0.954196334	-0.318529397	-0.422691077
HV25G12	-0.165737197	-0.838719189	-0.268488765	-0.377367049
HV25H1	1.138519764	2.65066576	2.12694788	0.448984861
HV25H3	-0.381870568	-0.584962547	-1.055495024	-0.977279961
HV25H4	1.049468756	0.835880578	1.496081352	0.232173443
HV25H5	-0.503432512	-0.063425414	-0.499101698	-0.889817059
HV25H6	1.859137297	1.870232105	1.305502653	1.241888642
HV25H8	1.827976465	1.306331158	2.089063168	0.592575669
HV25H9	0.72348243	0.104697369	0.338168859	0.241888583
HV25H11	-0.116409391	0.976541042	0.359542489	-1
HV26A3	0.472588539	-0.731803894	0.451988757	-0.157100961
HV26A5	2.046764374	0.242200911	0.130060583	1.522565961
HV26A6	-0.821402609	-0.34933421	-0.750640452	-0.222392365
HV26A7	-0.080489844	-0.539158881	-0.128007486	-0.27684027
HV26A8	-0.057030886	0.460841149	0.178970277	0.790904403
HV26A9	-0.902702749	-0.731803894	0.079434559	-0.347923279
HV26A10	0.138519883	0.281020135	-0.02748071	0.067114264
HV26A11	2.815321207	1.00773561	2.050156593	2.70746851
HV26A12	0.246160626	0.147341669	-0.23606731	0.554101527
HV26B1	0.464506209	-0.681177914	-0.301655591	0.011404753
HV26B2	2.607158184	0.944656909	1.316473722	1.723159671
HV26B3	1.301655769	-0.681177914	0.178970277	0.861923814
HV26B4	1.960316181	-0.56187892	1.751859903	1.406424284
HV26B5	0	-0.217230707	-0.084064186	-0.195920184
HV26B6	-1.338801861	-2.539158821	-2.084064245	-0.209095553
HV26B7	0.076235652	0.66051352	0.190942913	0.308122218
HV26B8	-1.01122725	-0.494764656	-1.236067295	-0.319068462
HV26B9	0.646984279	-0.656515837	0.166897446	-0.469485223
HV26B10	0.044055283	0.367731839	0.11756964	0.308122218
HV26B11	2.510373116	0.844545424	2.095446825	2.224843979
HV26B12	-0.140862539	-0.954196334	-0.098563738	0
HV26C1	0.496567488	-0.706268847	0.226275951	-0.222392365
HV26C2	1.643408775	0.104697369	0.431950927	0.702200174
HV26C4	-1.178337216	-2.539158821	-1.518466949	-1.655351758
HV26C5	3.554826736	2.452363253	2.436986446	1.618909836
HV26C6	1.448204517	0.293731183	1.208717585	0.62263298
HV26C7	2.421314478	1.015430093	2.148596525	1.784271359
HV26C8	0.925410807	0.460841149	0.283306837	1.078002572
HV26C9	1.086804867	0.175086632	1.557481766	0.790904403
HV26C11	0.158697844	0.229025543	0.442004681	0.022720039
HV26C12	0.128324091	-0.146841437	0.431950927	0.088809311
HV26D1	-2.203872204	-1.079727173	-0.661831141	-1.169924974
HV26D2	1.543361664	1.809569359	0.538866103	0.917537928
HV26D6	1.198226213	1.521537185	0.915935814	1.120752215
HV26D7	-0.535493791	-0.954196334	-0.268488765	-0.637429953
HV26D8	-0.116409391	0.494264126	-0.318529397	0.38027209
HV26D9	0.859137475	-0.112894036	0.689932168	0.680931568
HV26D10	-0.338801891	-0.539158881	0.491248131	-0.01149565
HV26D11	-0.19104825	-0.129767835	0	-0.157100961
HV26D12	-0.763299704	-0.40987584	-0.40599227	-0.911190689
HV26E1	-0.216811329	-0.895302653	0.013546683	0.270647585
HV26E2	-1.229867458	-1.253756642	-1.64045763	-0.407424331
HV26E3	0.097297251	0.133266494	0.104969621	0.423599541
HV26E4	0.668252885	0.43812111	0.849508405	0.849268556
HV26E5	-1.128584146	0.060754064	-1.598637342	-1.584962487
HV26E6	-1.88194418	-1.329705477	-1.173331499	-0.767826557
HV26E7	-0.353015751	0.306331187	-0.069708906	-0.157100961
HV26E8	0.138519883	-0.40987584	-0.461133868	0.045087844
HV26E9	-1.487665176	-1.291231394	-0.188761562	-0.655351818
HV26E10	-0.601836205	0.104697369	-0.013674922	-0.070389271
HV26E11	2.027691841	1.287389636	1.431950808	2.128628731
HV26E12	-0.861480117	-1.494764686	-0.750640452	-0.602240562
HV26F1	2.027691841	-0.272372305	1.026967287	1.099535704
HV26F3	1.24143815	-0.40987584	1.272079706	0.874469042
HV26F5	0.942969143	-0.112894036	0.864536643	0.270647585
HV26F6	-0.487665236	-1.494764686	-0.683526218	0.088809311
HV26F7	-1.229867458	-1.731803894	-0.538095772	-1.333423734
HV26F8	1.250867605	-0.63226819	0.461904228	1.371448278
HV26F9	1.246160507	0.119052649	0.053439364	0.432111025
HV26F10	2.290268898	1.680009723	1.321928263	2.406424522
HV26F11	0.158697844	0.060754064	0.32736212	-0.290779442
HV26F12	3.515271902	2.331205845	2.419284582	2.815510273
HV26G1	0.682259738	0.119052649	0.59400773	0.514573157
HV26G2	-0.128584221	0.367731839	0.040263996	0.415037453
HV26G3	-0.19104825	-0.096215315	0.779874325	-0.119298965
HV26G4	-0.782408535	-1.895302653	-1.518466949	0.592575669
HV26G6	-1.456638336	-0.096215315	-2.268488884	-1.807354808
HV26G8	0.398163736	-0.389411747	0.053439364	-1.249359608
HV26G10	0.75032407	0.133266494	0.739685178	0.868210077
HV26G11	1.6469841	0.526930392	1.354228735	2.397759438
HV26H1	0.236700296	-0.096215315	0.249359548	-0.034765393
HV26H2	-0.782408535	-0.494764656	-0.013674922	-0.070389271
HV26H3	0.227177501	-0.291231304	-0.128007486	-0.602240562
HV26H4	-0.902702749	-1.40987587	-1.370368481	-1.222392321
HV26H5	-0.881944239	-0.112894036	-1.142957926	-1.551015139
HV26H6	0.372477055	0.944656909	0.548204005	-0.319068462
HV26H7	-0.353015751	-0.181606829	0.026967183	-0.78745532
HV26H8	0	-0.584962547	0.771925449	-0.249359548
HV26H9	-0.519374132	0.045803647	-0.619395912	-0.551015139
HV26H11	1.827976465	1.645716548	1.471751928	0.976916432
HV26H12	-0.092363924	0.65066576	-0.727920413	0.716207027
HV27A1	-0.923764348	-1.291231394	-0.920565426	-1.362570047
HV27A5	-1.923764467	-0.866733551	-0.518466949	-1.119298935
HV27A6	-0.080489844	0.870232105	-0.02748071	0.202629209
HV27A8	-0.256339669	0.229025543	-0.57817328	-0.094636932
HV27B5	1.730239868	1.337357998	1.385821819	1.177538157
HV27B7	0.33750093	0.161280841	0.442004681	-0.082462102
HV27B8	0.319689691	2.045803785	0.803461075	0.21254468
HV27B10	0.310700893	-0.164119422	-0.442518204	-0.094636932
HV27B11	-1.033947229	-1.015596867	-0.869939446	-0.84799695
HV27C3	0.889639676	1.147341609	0.079434559	0.666576266
HV27C4	-1.456638336	-2.632267952	-1.142957926	-1.691877723
HV27C5	0.581229806	-0.015596837	-0.750640452	0.033947289
HV27C6	1.16868186	-0.451695949	0.079434559	0.308122218
HV27C9	2.076235533	1.154328108	1.529467344	1.85877049
