gene	s1321	s1996	s1822	s1714	s1224	s1252	s1510	s1900	s1787	s1721	s1486	s1572	s1324	s1649	s1320	s1542	s1281	s1905
HV10G1	-0.303392112	-0.880160213	-0.43493706	-1.226770878	-0.880160213	-1.146841407	-1	-0.777607679	-0.139724776	-0.711494803	-0.261854947	-0.268196106	-0.47045064	-1.230297685	0.074546874	-0.410632372	-0.697437286	-1.316027522
HV10G2	-0.258068085	-0.43409583	-0.344334602	-1.026472211	-0.922595441	-0.242701441	-0.860275269	-0.277534008	-0.079853237	-0.163058266	-0.53896445	-0.432315528	-0.104022957	-0.721283972	0.381870598	0.138706282	0.058893621	-1.048094392
HV10G3	1	0.098778188	1.391375899	0.398549378	0.31509614	-0.096215248	0.576788604	0.058893621	0.24441871	-0.478834093	0.382561475	-0.079434559	0.049327806	-0.608809233	-0.186413229	0.17433016	0.981852531	-0.345774889
HV10G4	0.711874604	1.125057459	1.329811692	0.457044959	0.84420526	0.832400084	0.3365255	1.017921925	0.361336499	0.943856955	0.621500134	-0.120854452	1.252542138	0.512206078	0.145430416	-0.026717313	1	0.623851538
HV10G5	0.490747184	0.011315286	1.507142901	0.35819155	0.805731177	1.041288257	0.317029357	0.616671324	0.68499136	0.185745567	0.702696204	-0.315501869	-0.187278539	0.544996023	0.599462032	-0.276331306	0.527737617	-0.189270318
HV10G6	0.576647282	0.669526815	0.944601655	0.30610311	0.487048745	0.360500276	0.083141282	0.584962428	0.635843754	1.358894467	0.511076212	-0.503574133	0.097024515	0.66171968	1.04836297	-0.183221906	0.981852531	0.592824578
HV10G7	0.07275641	-0.233797118	0.150025427	0.149377629	0.109347403	0.293731213	0.194172636	-0.220390171	0.206450909	-0.463567346	0.469497114	-0.106915265	-0.173064709	-0.162552997	-0.044394225	0.013175368	0.321928024	0
HV10G8	0.197301537	0.066597819	-0.666262627	0.368387341	-0.388771802	-0.63226819	-0.423211396	-0.90689069	-0.321928114	-1.418713093	-0.719536781	-0.106915265	-0.801095843	-1.376148582	-0.894647121	-0.358793378	-0.292180777	-1.230297685
HV10G9	-0.15754129	0.395019591	1.27778089	0.661583722	1.573557734	0.141728163	0.483679175	0.273018479	-0.483208954	0.384429604	0.170585632	0.181329742	1.006258965	0.683972478	0.79480958	0.45098412	0.369233727	1.213920832
HV10G11	-1.728698015	-0.480889976	-0.980371237	0.064130276	-0.316259354	-1.321928024	-1.024662018	-0.952694356	-0.832543135	-1.200532913	-0.488923818	-0.315501869	-0.33769533	-0.123382434	-0.796466708	0.441268981	-0.584962547	-1.286881208
HV10G12	2.164386988	2.153422356	2.945884705	4.055479527	3.247329712	3.28038168	2.885541439	2.459431648	1.732519746	3.80183816	3.891635895	2.79812479	2.870471954	2.356975079	3.207088232	1.882867336	2.562751293	4.29868269
HV10H6	0.673400521	0.752782345	1.916083932	2.057843924	1.22076869	0.952694297	0.679599404	1.159198523	0.216036946	1.891389489	1.028924465	-0.415037572	1	0.646691442	1.115477085	0.658080399	0.715161204	1.340725541
HV10H7	0.525723338	-0.181329742	1.510614991	0.905140698	0.386354744	0.67224288	0.518236458	0.292781711	0.272253007	1.176030397	0.201391667	0.146841392	-0.104022957	0.035046905	-0.915111184	-0.308752775	0.232660651	-0.01187408
HV10H8	-0.089796588	0.18124038	-0.43493706	-0.321928144	0.109347403	0.150140405	-0.012278318	-0.048909694	0.461447984	-0.590479434	-0.041464776	0.099535719	-0.11756964	0.487115175	0.135514945	0.138706282	0.28293395	-0.801454425
HV10H9	-0.500428975	-0.721898198	-0.43493706	-0.013175368	-0.512951255	-0.276124418	0.393481374	0.450661361	0.584962606	0.474371761	-0.065712437	-0.012939051	-0.23078014	0.208813936	-0.371968865	0.641206563	-0.736965597	-0.801454425
HV10H10	0.096215367	-0.233797118	0.150025427	-0.152003109	-0.143194661	0.072603762	-0.154722616	0.180572212	0.343954414	-0.187932923	-0.077990755	0.660250604	0.314381301	0.057947308	-0.357893705	-0.292450964	-0.220390171	-0.407175392
HV10H11	-0.431716174	-0.011404753	-0.295006782	0.161154792	0.140598327	-0.321928054	-0.075288057	0.22239235	-0.152003095	-0.226068005	-0.363392949	-0.55942744	0.073373273	-0.01187408	0.548062801	0.308631241	-0.112474769	0.307667345
HV10H12	0.584962487	0.088130951	0.387604177	-0.514573216	0.360043466	0.360500276	0.307181597	0.82781899	0.335184246	-0.590479434	0.074012339	0.468769431	-0.201633826	0.461580008	0.613817334	0.114458621	-0.263034463	0.023458958
HV11A2	0.617752433	0.573557734	0.22802794	-0.371968746	0.697815776	-0.066671014	0.576788604	-0.192645192	0.403897017	0.136502117	0.486272842	-0.149143457	0.826935291	1.219009638	0.053637892	0.498602092	1.104336619	-0.060372695
HV11A5	-1.366127968	-0.859401703	-1.356934547	-0.781359792	-0.966316938	-1.321928024	-1.597240806	-1.024247646	-2.115477085	-2.38956666	-0.882266164	-0.830075026	-1.386058331	-0.504472613	-0.777607679	-0.702095151	-1	-0.149377629
HV11A6	0.445799857	1.6260252	0.964993477	0.788495839	1.005668759	0.458585262	0.355761707	0.493988812	-0.308122307	0.442310482	0.606233478	0.602035999	-0.051074132	0.561115742	0.431339234	0.615519881	1.415037513	1.177787066
HV11A10	2.665581226	2.191224575	5.051264763	4.303448677	3.475861073	3.817293406	3.300992489	3.086047649	2.776913643	3.50864172	4.16603756	2.967432261	1.78750515	2.459431648	3.529253006	1.87927413	2.698588848	3.581015348
HV11A11	-0.398549348	1.530951619	1.1410923	1.241008043	0.487048745	-0.575684726	0.457207024	0.592955172	-0.045087844	0.513471484	1.090563536	0.478047192	-0.306331187	-0.301380724	0.570315719	0.013175368	0.502500296	1.457279801
HV11A12	1.555647016	1.722121835	1.796017289	2.63438201	0.210987687	-0.106199324	1.483679175	1.459431529	0.516791105	2.043392658	2.117733955	0.762500644	0.685891449	-0.345774889	2.748396158	-0.067744702	0.359895825	2.188203573
HV11B1	-0.089796588	-0.143194661	-0.235628277	0.013056144	0.412194788	-0.901085019	0.246640012	-0.567040682	-0.393011123	-1.748020768	-0.440560758	0.15842934	-0.38605839	-0.189270318	-0.010971248	0	-0.399095953	0.400179535
HV11B8	1.012383699	1.201139927	0.704993248	-0.552541077	0.044738263	0.943044186	0.492396414	0.273018479	0.584962606	0.401205331	0.765890002	0.459431529	0.974689007	1	0.683526278	0.308631241	0.66296494	1.069262624
HV11B9	0.036836863	0.18124038	-0.156401664	1.268488884	0.64793998	-0.136573076	-0.406909585	0.387730122	0.829381227	0.680822492	1.931227803	0.237039253	1	0.391190737	1.217700601	-0.013296813	-0.976153255	1.495527387
HV11B10	0.454902023	-0.579293728	0.432227254	0.184424534	0.249720037	0.338585496	-0.634715497	0	-0.546634376	0.116324157	0.590803385	-0.637429893	-0.201633826	-0.060372695	-0.444481313	0	0.527737617	-0.407175392
HV11B12	0.096215367	-0.247217625	-0.21254468	0.101283252	-0.247217625	-0.146841377	0.128584221	0.035623878	-0.056583494	-0.033422977	0.280463248	-0.449802935	0.198904172	0.345387012	0.125530869	0.489203453	0.519374132	-0.048094377
HV11C1	-0.629162312	-0.631132722	0.00984776	0.284729481	0.066597819	-0.264897168	-0.024662033	-0.549338698	0.196800739	0.095860064	0.201391667	-0.106915265	-0.158989534	0.011777163	-0.174029514	-1.183221817	-0.90689069	0.198545635
HV11C2	1.572471619	0.959682584	1.897638202	2.882198334	2.403632641	2.187399864	1.613211989	2.394605637	3.074347258	2.373844862	1.571280837	1.111508369	2.134649515	2.143404007	2.568474293	0.99999994	1.600903988	3.441039324
HV11C3	-0.171480477	0.831494331	0.793168902	0.702455997	0.640671968	0.353232265	0.393481374	-0.125530913	0.642968178	0.673936129	0.590803385	0.550197065	-0.090602458	0.249171764	0.33931008	0.421640217	-0.531851292	0.046542555
HV11C5	-0.92724359	-0.562419891	-0.113008976	0.013056144	-0.759865999	-0.56187892	-0.525090992	-0.138706282	0.206450909	0.270357877	-0.005840898	-0.719892085	0.220599219	0.229133934	0.533034563	0.089796588	-1.480625868	-0.504472613
HV11C8	0.883486032	-0.81875962	0.193879664	-1.321928024	-0.43409583	-0.81669277	0.709814012	-0.71706605	-0.893084764	-1.079226613	-0.778430343	-1.762960792	-0.487938046	-0.645335197	-1	-0.745816648	0.137503535	-0.68280983
HV11C9	-0.791891694	-0.3739748	0.1410923	0.32716471	-0.260764301	0.175086737	0.492396414	-0.206450984	-0.254183412	-0.17544198	-0.153939545	-0.876617551	-0.616671324	-0.244236887	0.010888308	-0.153474495	-0.952694356	-0.90836966
HV11C10	0.036836863	0.249720037	0.489655495	-0.166649863	0	-0.298844457	0.526747942	-0.463947147	-0.452512175	-0.079226613	-0.378499836	-0.485426843	-0.260527551	0.124545127	-0.211504191	0.254183412	0.212050408	-0.136321485
HV11C11	0.55140996	0.84420526	0.698918581	0.408464849	0.4036327	0.779158115	1.272175074	0.169924974	0.547487855	0.043392688	0.502855659	0.836501241	0.630243421	0.544996023	0.313157827	0.853867471	0.081794024	1.249171734
HV11C12	0.734476089	0.098778188	0.758542657	0.610957623	0.596277773	-0.018736541	0.981543064	-0.125530913	-0.056583494	-0.494264126	0.391494602	0.181329742	0.187932923	0.435584813	-0.067114264	-0.482782185	0.700439692	0.023458958
HV11D1	0.07275641	-0.302184194	-0.201139927	0.558490276	0.640671968	-0.076452017	0.576788604	0.047305673	0.281413049	0.767476916	-0.180171058	-0.974464953	0.20979248	0.219009727	-0.474538594	0.077305645	-0.399095953	-0.301380724
HV11D2	0.164386809	0.395019591	0.908207536	0	0.268703163	0.382087111	-0.951905608	0.023846716	0.68499136	-0.291955888	-0.077990755	0.192645028	0.344334602	-0.085247353	-0.186413229	0.297904849	0.350497186	-0.504472613
HV11D5	-0.951090336	-0.648834705	-0.113008976	-0.571906328	-0.81875962	-0.210035145	-0.795180142	-0.206450984	-0.630050421	-0.389566749	-0.882266164	-0.381090164	0.143194661	-0.487793863	0.268488795	-0.59825933	-0.463947147	-0.330824494
HV11D7	-0.243271083	-1.011404753	-0.259087235	-0.69389689	-0.480889976	-0.468769431	-0.182203323	-0.263034463	-0.483208954	-0.494264126	-0.153939545	-0.134929627	0.131789908	-0.110558406	-0.81557548	-0.24462238	-0.584962547	-0.035919547
HV11D9	2.125012636	0.669526815	4.44951582	2.067263126	3.141885757	1.695419073	2.711681604	3.148391724	6.326913834	-0.463567346	2.588863134	1.970722079	2.722465992	1.97012949	1.991779566	0.013175368	1.321928024	1.219009638
HV11D10	-0.431716174	-0.093866855	-0.295006782	0.207324937	-0.496831596	-0.321928054	-0.653824329	-0.447459042	-0.227951884	-0.332983285	-0.304499239	-0.719892085	-0.260527551	-0.407175392	0.064130276	-0.428334355	0.137503535	-0.538419962
HV11D11	-1.857980967	-2.901221752	-2.382469654	-2.781359911	-1.988684654	-2.146841526	-2.024662018	-2.584962368	-2.562936306	-3.126532078	-2.488923788	-2.415037394	-2.453172684	-1.538419962	-2.090197802	-1.520256877	-2.048909664	-2.608809233
HV11E1	0.281570345	0.033683091	0.954833627	1.428093672	0.818670273	0.278464496	0.194172636	0.772589445	1.122290492	1.417788148	0.435348839	0.050626025	1.067399383	0.487115175	1.021695018	0.197599903	0.715161204	1.239187717
HV11E2	0.380423754	0.31509614	0.51061511	0.757799089	0.249720037	0.465342641	0.526747942	0.624490798	0.075664312	0.780358195	0.786354184	0.362570107	0.678071976	0.698619246	0.63508594	0.606855035	1.34577477	0.345387012
HV11E3	-1.770518184	-0.798860073	-1	-0.69389689	-0.207324937	-1.321928024	-1.024662018	-1.234465361	-0.452512175	-0.541569889	-1.09037447	-1	-0.938599348	-0.645335197	-0.584962606	-1.81398797	-0.531851292	-0.953457475
HV11E6	-0.708233893	0.420706272	-0.545968413	-0.67283529	-1.155794621	-0.507939994	-0.525090992	-0.306977779	-0.227951884	-0.44846046	-0.234109968	-0.449802935	0.097024515	-0.301380724	0.105352908	0.102180302	-0.514573276	-0.538419962
HV11E7	-1.728698015	-0.631132722	-0.531613111	-0.459431648	-0.798860073	-1.210035086	-1.49032557	-1.206450939	-1.700439572	-1.011055231	-0.948355436	-1.449802995	-2.090602398	-1.376148582	-0.915111184	-0.702095151	-0.952694356	-0.573185384
HV11E8	0.499571055	1.028123617	0.402632415	0.337581336	0.487048745	0.43812108	1.122981548	0.66296494	0.225559741	0.631912947	0.391494602	0.550197065	0.241972849	0.409112662	0.613817334	0.658080399	0.74416101	0.512206078
HV11E9	-1.025090933	-0.194268793	-0.421640217	-1.166649818	-0.388771802	-0.954196274	-0.525090992	-0.736965597	0.137503535	-0.509860933	-0.472622037	-0.678071976	-0.616671324	-0.487793863	0.145430416	-0.026717313	-0.90689069	-0.376148522
HV11E10	0.291766137	-0.081794024	0.261386514	0.51326102	0.772866607	0.795338035	0.236298069	0.751320839	0.547487855	0	0.364527553	-0.163498744	0.131789908	-0.471305758	-0.125530899	-0.375867009	0.527737617	0.889441609
HV11E11	0.427421182	0.690795422	-0.307181597	1.076621294	0.077404559	0.779158115	-0.423211396	-0.33703506	0.032914728	0.588628888	0.290049285	0.181329742	0.882430434	-0.886343241	-1	-1.37586689	0.058893621	0.837446928
HV11E12	0.481869072	0.324198306	0.236440182	0.218640223	-0.288245022	0.036758602	-0.542792976	0.405992329	-0.176877752	0.146486193	-0.220435053	-0.432315528	0.024874657	0.31719014	0.347923189	-0.723790228	0.493988812	-0.202816993
HV11F2	0.800230503	0.825096488	1.104796171	0.337581336	0.603772342	1.059265971	0.32681036	0.707819223	0.983256817	1.606822014	0.583026052	0.893084764	0.987399936	0.345387012	1.506352663	0	0.814208508	0.850622296
HV11F3	0.942918897	0.977099657	0.944601655	1.901635051	1.530951619	0.806024671	1.470503807	1.364572287	2.206450939	1.251979232	2.117733955	1.123382449	1.563900948	1.298081279	1.753267288	0.371366918	-0.463947147	1.435584784
HV11F4	0.260960102	0.906133175	-0.009915471	0.218640223	0.240134001	0.511778235	0.709814012	-0.099535719	-0.164386809	-0.278535366	0.606233478	0.342392147	-0.290901184	0.046542555	0.455451638	0.162552997	0.584962428	0.363883406
HV11F5	-0.382247567	0.033683091	-0.408464849	-0.850622356	-0.480889976	-0.661414504	-0.615856469	-0.497499675	-0.483208954	-0.463567346	0.231553704	-0.540568411	-0.321928024	-0.391578555	-0.740613401	-0.501397848	-0.929610729	-0.286881179
HV11F6	0.341691405	1.416456819	2.074617863	0.447458923	0.697815776	0.695419192	0.576788604	1.81078589	1.101753592	0.79312551	1.748612046	1.269460678	0.968291163	0.345387012	0.723790169	0.460634291	1.441837549	1.183004737
HV11F7	-0.648527563	0.64793998	1.095577598	1.178642273	0.759508252	0.389211535	-0.127755433	0.544320464	0.614256859	0.588628888	1.586919904	0.169924989	0.373678505	0.32665047	1.299901724	-0.053938918	-0.736965597	1.177787066
HV11F8	-0.012490943	0.96551168	0.35706985	-0.355094969	0.066597819	0.3013044	0.172639504	-0.099535719	-0.079853237	-0.17544198	0.494588047	0.215012833	0.538214266	0.584962487	0.053637892	0.45098412	0.975752354	0.400179535
HV11F9	-0.012490943	0.044738263	0.00984776	0.765534699	0.558209777	0.199609041	-0.951905608	0.035623878	-0.164386809	0.106128365	0.606233478	-0.22239247	-0.675564945	-1.048094392	-1.520832181	-0.040263996	-0.640104175	1.017629862
HV11F10	0.142019004	-0.480889976	-0.113008976	0.229867473	-0.4651227	0.018496394	0.225881472	0.09310931	-0.498805791	0.043392688	0.535460353	-0.079434559	0.421296477	-0.048094377	-0.113656819	-0.428334355	0.468148768	0.373043448
HV11F11	-0.350186288	0.368867338	-0.961005926	0.368387341	0.930178642	-0.691161931	-0.297680527	-0.514573276	0.127379328	0.315305203	-0.644574642	-0.283792943	-0.487938046	0.536868215	0.502500296	0.197599903	-1.125530958	-0.801454425
HV11F12	1.495165825	0.077404559	1.999999881	0.986824572	0.942052722	1.364120603	0.845277429	1.373880029	0.671119213	0.79312551	1.373572707	1.006426215	0.693668842	0.512206078	1.037754893	0.28709811	1.600903988	1.452966809
HV11G1	-0.708233893	0.130256385	-1.040077567	-3.196397305	-1.631132722	-1.63226819	-1.101283193	-1.074000597	0.065095097	-0.226068005	-1.065712452	-0.485426843	0.085247353	-0.864648104	-0.055709511	-0.109972902	-1	-0.272525907
HV11G2	0.916806102	0.676651239	1.118514419	1.207324982	0.4542588	0.67224288	0.789782286	1.191141486	0.866375446	1.474371672	0.903393507	1.203872323	1.01869607	0.600644112	0.903973103	0.624132991	1.678071856	1.052256107
HV11G3	-0.288125366	-1.081794024	-0.156401664	-0.571906328	-0.220500305	-1.575684786	-0.92844671	0.424026251	-0.596102953	-0.823969543	0.251316935	-0.381090164	-0.845490038	-0.455003977	-0.316473812	0.38156271	-0.798366189	1.023458958
HV11G4	-0.089796588	-0.081794024	-0.461904228	-1.321928024	-1.59636724	-0.972343564	-0.19614251	-0.531851292	-1	-0.541569889	0.005840898	-0.22239247	0.012490943	-0.216491908	0.084888816	-0.44625628	-0.321928173	-0.136321485
HV11G5	0.164386809	0.792675018	0.461227059	0.229867473	0.130256385	0	0.117356971	0.527737617	0.263034374	0.095860064	0.752084255	-0.120854452	0.314381301	-0.097847372	-0.237039253	0.089796588	-0.640104175	-0.060372695
HV11G6	0.07275641	0.305936098	0	-0.12314827	0.611228228	0.036758602	0.411977768	-0.08671169	0.05444786	-0.252063215	-0.378499836	-0.177998304	0.546827376	0.188203692	0.18442449	0.162552997	0.252980649	-0.376148522
HV11G9	0.229481906	0.669526815	0.058102906	-0.211504146	-0.260764301	-0.253756613	0.083141282	-0.152003095	0.127379328	0.251979202	-0.378499836	0.075288057	-0.090602458	-0.438884318	-0.249978304	0.209095553	-0.929610729	0.229133934
HV11G11	-0.572578788	0.875501394	0.655665398	0.064130276	0.201139927	0.374927282	0.246640012	0.66296494	0.65711236	0.972201586	0.469497114	0.431049764	0.263034463	0.616157055	0.807354808	0.138706282	0.169924974	0.091630399
HV11G12	0.749349356	0.33324343	0.51061511	-0.166649863	0.478920877	0.331205964	1.501061201	0.273018479	0.884522915	0.010971248	0.426683992	0.865070343	0.563900948	0.623851538	-0.02202642	0.340340078	0.608809233	1.035046935
HV11H2	-0.688055873	-0.449525863	0.417505741	-1.389042258	-0.011404753	-0.310340106	0.083141282	0.242856443	0.216036946	-1.102685571	-0.166995689	0.192645028	-0.436099052	-0.244236887	-0.601450682	-0.375867009	-0.549338698	-1.976541042
HV11H3	-0.465663582	-0.512951255	1.253118873	0.485426724	0.6260252	0.933328986	-0.088227108	-0.074000657	-0.227951884	2.310873032	-0.065712437	-0.025995195	-0.187278539	-0.136321485	-0.686842203	-0.428334355	-0.206450984	-0.07275641
HV11H4	-3.857980967	-2.081794024	-3.489385128	-3.459431648	-4.403722286	-3.106199265	-3.423211336	-2.819427967	-3.022367954	-3.44846034	-3.36339283	-3.106915236	-2.090602398	-2.471305847	-1.956931353	-1.81398797	-2.736965656	-2.538419962
HV11H5	-0.572578788	-0.4651227	0.123058379	-0.338416219	-0.966316938	-0.167599916	-0.597240806	-0.08671169	0.065095097	0.106128365	-0.333645552	-0.381090164	0.085247353	0.091630399	0.548062801	-0.32524085	-0.415037572	-0.471305758
HV11H8	-1.076621175	-0.011404753	0.261386514	-0.338416219	0.495131075	0.027656436	0.789782286	-0.367731839	-0.045087844	-0.478834093	0.46103552	-0.381090164	0.176877752	0.553078413	-0.316473812	0.329847693	0.011972636	-0.189270318
HV11H9	-0.770518064	-0.011404753	-0.475579143	-1.257797718	-0.721898198	-0.901085019	-0.439699471	-0.90689069	0.147557288	-0.404066294	-0.819072485	-0.415037572	-0.597562492	-0.110558406	-0.81557548	0.039170563	-0.567040682	-0.953457475
HV11H10	-0.749456525	-0.922595441	-1.356934547	-0.257797748	-0.359328032	-0.954196274	-0.860275269	-1.099535704	-0.893084764	-1.675871015	-0.819072485	-0.94937402	-0.487938046	-0.216491908	-0.669354796	-0.93529439	-0.480625868	-0.376148522
HV11H11	-1.157541275	0.098778188	1.387604237	0.485426724	-0.43409583	0.191481173	-0.406909585	-0.321928173	0.065095097	1.095860004	-0.626427293	-0.485426843	-0.321928024	-0.162552997	0.115477115	-0.428334355	-0.292180777	-0.023846716
HV11H12	0.311944097	-0.220500305	1.594810128	1.178642273	0.5348773	0.923547983	0.803857446	1.005998731	1.635843635	0.409520537	0.673696399	0.087462887	0.512062013	0.608421445	0.517848253	-0.198328778	0.476813614	-0.149377629
